timestep,lane_id,queueing_time,queueing_length,queueing_length_experimental
26160.00,S2C_1,0.00,0.00,31.65
26160.00,S2C_2,0.00,0.00,29.84
26160.00,S2C_3,0.00,0.00,15.32
26160.00,W2C_1,13.00,53.50,64.11
26160.00,W2C_2,14.00,38.43,69.91
26160.00,W2C_3,2.00,4.00,14.60
26220.00,:Center_7_0,10.00,13.80,0.00
26220.00,E2C_0,73.00,424.01,364.00
26220.00,E2C_1,12.00,475.19,360.61
26220.00,E2C_2,15.00,422.88,363.99
26220.00,E2C_3,43.00,430.21,361.05
26220.00,N2C_0,35.00,470.29,248.11
26220.00,N2C_1,61.00,455.27,363.76
26220.00,N2C_2,23.00,458.84,362.29
26220.00,N2C_3,21.00,308.47,308.47
26220.00,S2C_0,10.00,19.50,19.50
26220.00,S2C_1,23.00,37.46,37.46
26220.00,S2C_2,20.00,35.91,35.91
26220.00,S2C_3,17.00,10.90,10.90
26220.00,W2C_1,1.00,5.55,10.15
26220.00,W2C_2,2.00,3.20,18.27
26220.00,W2C_3,0.00,0.00,18.90
26280.00,:Center_7_0,2.00,4.60,8.11
26280.00,:Center_15_0,2.00,2.39,9.44
26280.00,E2C_0,95.00,469.42,364.00
26280.00,E2C_1,10.00,462.29,361.72
26280.00,E2C_2,14.00,465.24,362.02
26280.00,E2C_3,40.00,421.52,363.68
26280.00,N2C_0,56.00,471.73,271.77
26280.00,N2C_1,68.00,472.16,363.72
26280.00,N2C_2,18.00,447.95,371.79
26280.00,N2C_3,14.00,214.28,214.28
26280.00,S2C_1,11.00,13.61,25.30
26280.00,S2C_2,13.00,22.11,22.11
26280.00,S2C_3,14.00,8.70,8.70
26340.00,E2C_0,28.00,473.99,363.16
26340.00,E2C_1,23.00,472.20,362.06
26340.00,E2C_2,15.00,385.15,362.60
26340.00,E2C_3,72.00,424.88,363.06
26340.00,N2C_0,68.00,296.52,296.52
26340.00,N2C_1,18.00,441.86,361.29
26340.00,N2C_2,28.00,272.51,373.42
26340.00,N2C_3,11.00,156.16,156.16
26340.00,S2C_1,3.00,6.41,11.01
26340.00,S2C_2,2.00,4.00,22.55
26340.00,W2C_0,6.00,9.60,9.60
26340.00,W2C_1,0.00,0.00,4.60
26340.00,W2C_2,0.00,0.00,8.16
26400.00,:Center_3_0,1.00,4.65,4.65
26400.00,E2C_0,17.00,443.94,267.43
26400.00,E2C_1,11.00,341.06,365.25
26400.00,E2C_2,10.00,260.45,364.58
26400.00,E2C_3,17.00,409.24,363.15
26400.00,N2C_0,30.00,407.26,365.21
26400.00,N2C_1,17.00,364.75,361.52
26400.00,N2C_2,17.00,448.49,348.14
26400.00,N2C_3,12.00,148.55,277.13
26400.00,S2C_1,0.00,0.00,45.71
26400.00,S2C_2,0.00,0.00,37.88
26400.00,W2C_0,6.00,3.20,3.20
26400.00,W2C_1,7.00,13.41,17.38
26400.00,W2C_2,10.00,13.21,13.21
26400.00,W2C_3,6.00,5.50,5.50
26460.00,:Center_3_0,3.00,4.60,7.83
26460.00,E2C_0,74.00,373.23,362.33
26460.00,E2C_1,26.00,377.10,363.43
26460.00,E2C_2,23.00,453.26,361.93
26460.00,E2C_3,14.00,296.57,305.37
26460.00,N2C_0,72.00,474.59,315.94
26460.00,N2C_1,37.00,439.25,362.05
26460.00,N2C_2,38.00,248.74,349.35
26460.00,N2C_3,24.00,423.01,175.69
26460.00,S2C_2,12.00,54.88,54.88
26460.00,W2C_0,5.00,13.00,13.00
26460.00,W2C_1,9.00,8.50,8.50
26460.00,W2C_2,1.00,3.22,3.22
26460.00,W2C_3,11.00,26.20,26.20
26520.00,:Center_11_0,7.00,12.10,12.10
26520.00,:Center_15_0,4.00,9.42,9.42
26520.00,E2C_0,80.00,418.66,362.33
26520.00,E2C_1,29.00,385.54,360.94
26520.00,E2C_2,23.00,378.50,360.06
26520.00,E2C_3,42.00,365.17,361.97
26520.00,N2C_0,18.00,429.49,195.08
26520.00,N2C_1,41.00,473.54,362.69
26520.00,N2C_2,52.00,402.13,363.39
26520.00,N2C_3,6.00,200.04,207.17
26520.00,S2C_0,3.00,5.50,5.50
26520.00,S2C_1,14.00,63.21,63.21
26520.00,S2C_2,13.00,39.95,69.54
26520.00,S2C_3,14.00,10.40,10.40
26520.00,W2C_1,10.00,23.30,23.30
26520.00,W2C_2,10.00,14.80,14.80
26520.00,W2C_3,0.00,0.00,19.24
26580.00,:Center_15_0,0.00,0.00,13.54
26580.00,E2C_0,74.00,481.08,262.03
26580.00,E2C_1,15.00,471.28,361.83
26580.00,E2C_2,22.00,438.50,361.69
26580.00,E2C_3,33.00,357.31,357.31
26580.00,N2C_0,24.00,381.26,365.24
26580.00,N2C_1,7.00,279.77,363.77
26580.00,N2C_2,14.00,448.45,363.73
26580.00,N2C_3,17.00,209.34,342.19
26580.00,S2C_1,7.00,33.01,97.87
26580.00,S2C_2,6.00,15.70,104.94
26580.00,S2C_3,5.00,13.47,13.47
26580.00,W2C_0,0.00,0.00,27.67
26580.00,W2C_1,5.00,18.59,29.32
26580.00,W2C_2,4.00,14.65,25.34
26580.00,W2C_3,0.00,0.00,33.04
26640.00,:Center_11_0,5.00,12.10,12.10
26640.00,E2C_0,44.00,379.45,364.71
26640.00,E2C_1,20.00,456.67,359.67
26640.00,E2C_2,20.00,414.80,362.19
26640.00,E2C_3,28.00,349.52,349.52
26640.00,N2C_0,26.00,460.99,364.55
26640.00,N2C_1,12.00,475.50,361.46
26640.00,N2C_2,7.00,422.09,361.66
26640.00,N2C_3,3.00,95.83,260.42
26640.00,S2C_1,28.00,108.41,108.41
26640.00,S2C_2,18.00,111.33,111.33
26640.00,S2C_3,9.00,9.94,32.35
26640.00,W2C_0,9.00,5.50,5.50
26640.00,W2C_1,21.00,35.22,35.22
26640.00,W2C_2,16.00,33.21,33.21
26640.00,W2C_3,19.00,44.34,44.34
26700.00,:Center_3_0,4.00,9.31,9.31
26700.00,:Center_11_0,3.00,7.64,7.64
26700.00,E2C_0,86.00,430.47,226.44
26700.00,E2C_1,16.00,474.96,291.21
26700.00,E2C_2,13.00,457.79,362.91
26700.00,E2C_3,27.00,375.50,362.09
26700.00,N2C_0,19.00,333.16,333.16
26700.00,N2C_1,18.00,391.05,361.09
26700.00,N2C_2,8.00,337.84,372.92
26700.00,N2C_3,11.00,140.57,140.57
26700.00,S2C_1,8.00,86.57,93.68
26700.00,S2C_2,6.00,74.78,93.77
26700.00,S2C_3,7.00,35.70,51.23
26700.00,W2C_1,16.00,27.61,27.61
26700.00,W2C_2,14.00,25.61,25.61
26700.00,W2C_3,13.00,19.61,38.81
26760.00,:Center_11_0,0.00,0.00,3.02
26760.00,E2C_0,71.00,424.64,319.01
26760.00,E2C_1,14.00,424.94,355.38
26760.00,E2C_2,11.00,157.94,371.15
26760.00,E2C_3,32.00,331.02,366.23
26760.00,N2C_0,21.00,480.97,363.82
26760.00,N2C_1,9.00,450.94,360.93
26760.00,N2C_2,41.00,372.72,361.32
26760.00,N2C_3,32.00,143.97,143.97
26760.00,S2C_1,9.00,82.05,96.97
26760.00,S2C_2,10.00,77.16,95.38
26760.00,S2C_3,19.00,74.98,74.98
26760.00,W2C_1,12.00,54.13,54.13
26760.00,W2C_2,13.00,42.36,45.83
26760.00,W2C_3,12.00,28.11,31.46
26820.00,:Center_3_0,16.00,15.30,12.10
26820.00,E2C_0,35.00,368.51,365.30
26820.00,E2C_1,19.00,443.26,360.21
26820.00,E2C_2,20.00,446.62,363.43
26820.00,E2C_3,19.00,338.97,350.03
26820.00,N2C_0,32.00,479.27,363.19
26820.00,N2C_1,18.00,439.46,360.69
26820.00,N2C_2,23.00,468.33,364.43
26820.00,N2C_3,13.00,69.24,92.86
26820.00,S2C_1,33.00,121.94,121.94
26820.00,S2C_2,30.00,120.92,120.92
26820.00,S2C_3,3.00,46.38,56.87
26820.00,W2C_1,8.00,46.50,68.05
26820.00,W2C_2,9.00,31.61,79.19
26820.00,W2C_3,7.00,35.45,35.45
26880.00,:Center_15_0,21.00,15.07,8.07
26880.00,E2C_0,62.00,461.23,364.39
26880.00,E2C_1,38.00,445.19,362.86
26880.00,E2C_2,35.00,362.05,362.05
26880.00,E2C_3,62.00,395.73,364.33
26880.00,N2C_0,34.00,384.69,247.78
26880.00,N2C_1,19.00,462.39,360.59
26880.00,N2C_2,10.00,196.98,360.88
26880.00,N2C_3,13.00,114.23,114.23
26880.00,S2C_1,22.00,138.03,141.24
26880.00,S2C_2,23.00,135.22,138.85
26880.00,S2C_3,3.00,6.43,53.07
26880.00,W2C_1,10.00,63.03,63.03
26880.00,W2C_2,9.00,58.70,58.70
26880.00,W2C_3,4.00,20.48,27.55
26940.00,:Center_7_0,4.00,8.10,8.10
26940.00,:Center_11_0,2.00,13.31,13.31
26940.00,E2C_0,19.00,478.43,343.79
26940.00,E2C_1,22.00,439.44,362.85
26940.00,E2C_2,19.00,431.78,365.86
26940.00,E2C_3,11.00,396.51,365.72
26940.00,N2C_0,31.00,352.35,356.92
26940.00,N2C_1,19.00,460.01,371.48
26940.00,N2C_2,12.00,389.90,364.64
26940.00,N2C_3,18.00,94.70,94.70
26940.00,S2C_1,13.00,76.27,162.69
26940.00,S2C_2,10.00,93.60,116.90
26940.00,S2C_3,15.00,47.31,50.66
26940.00,W2C_0,8.00,10.20,10.20
26940.00,W2C_1,22.00,70.12,73.84
26940.00,W2C_2,22.00,70.91,70.91
26940.00,W2C_3,11.00,27.63,27.63
27000.00,:Center_3_0,0.00,0.00,2.74
27000.00,:Center_15_0,2.00,4.60,7.86
27000.00,E2C_0,32.00,476.05,224.43
27000.00,E2C_1,8.00,483.05,363.48
27000.00,E2C_2,29.00,398.57,340.84
27000.00,E2C_3,54.00,371.03,359.92
27000.00,N2C_0,75.00,481.27,363.32
27000.00,N2C_1,18.00,470.26,366.01
27000.00,N2C_2,13.00,436.32,360.12
27000.00,N2C_3,12.00,62.02,84.16
27000.00,S2C_1,16.00,150.79,150.79
27000.00,S2C_2,10.00,79.81,160.72
27000.00,S2C_3,11.00,50.53,50.53
27000.00,W2C_0,0.00,0.00,3.27
27000.00,W2C_1,7.00,15.74,27.34
27000.00,W2C_2,5.00,12.50,25.81
27000.00,W2C_3,0.00,0.00,27.55
27060.00,:Center_11_0,11.00,12.10,12.10
27060.00,:Center_15_0,9.00,14.05,10.81
27060.00,E2C_0,83.00,452.91,364.41
27060.00,E2C_1,9.00,413.76,364.95
27060.00,E2C_2,27.00,444.28,362.17
27060.00,E2C_3,34.00,395.99,366.49
27060.00,N2C_0,86.00,474.36,369.28
27060.00,N2C_1,22.00,474.30,361.91
27060.00,N2C_2,17.00,478.84,362.01
27060.00,N2C_3,23.00,75.96,75.96
27060.00,S2C_0,16.00,5.50,5.50
27060.00,S2C_1,32.00,161.74,166.36
27060.00,S2C_2,35.00,166.33,169.63
27060.00,S2C_3,10.00,57.83,64.98
27060.00,W2C_1,48.00,93.45,93.45
27060.00,W2C_2,48.00,93.42,93.42
27060.00,W2C_3,0.00,0.00,12.46
27120.00,:Center_3_0,0.00,0.00,13.47
27120.00,:Center_11_0,0.00,0.00,13.62
27120.00,E2C_0,38.00,352.75,362.40
27120.00,E2C_1,14.00,343.89,363.45
27120.00,E2C_2,14.00,432.08,361.16
27120.00,E2C_3,86.00,449.97,365.96
27120.00,N2C_0,43.00,473.50,365.48
27120.00,N2C_1,55.00,464.80,359.57
27120.00,N2C_2,17.00,416.99,362.58
27120.00,N2C_3,16.00,110.26,110.26
27120.00,S2C_1,27.00,179.30,179.30
27120.00,S2C_2,17.00,173.34,180.42
27120.00,S2C_3,19.00,83.76,87.06
27120.00,W2C_1,42.00,119.02,123.05
27120.00,W2C_2,50.00,121.52,121.52
27180.00,:Center_7_0,6.00,20.31,9.30
27180.00,E2C_0,20.00,455.92,332.15
27180.00,E2C_1,8.00,464.24,360.96
27180.00,E2C_2,19.00,213.52,349.32
27180.00,E2C_3,27.00,346.09,349.70
27180.00,N2C_0,25.00,238.77,242.08
27180.00,N2C_1,13.00,404.52,363.29
27180.00,N2C_2,19.00,438.54,364.24
27180.00,N2C_3,12.00,111.72,114.92
27180.00,S2C_0,8.00,9.61,13.85
27180.00,S2C_1,14.00,141.95,166.89
27180.00,S2C_2,12.00,156.92,182.66
27180.00,S2C_3,10.00,26.72,63.20
27180.00,W2C_1,10.00,92.64,133.44
27180.00,W2C_2,11.00,104.55,138.71
27240.00,:Center_7_0,0.00,0.00,2.74
27240.00,E2C_0,30.00,469.10,265.57
27240.00,E2C_1,41.00,457.89,361.56
27240.00,E2C_2,41.00,372.09,361.50
27240.00,E2C_3,60.00,365.90,362.70
27240.00,N2C_0,38.00,350.30,350.30
27240.00,N2C_1,64.00,437.28,360.43
27240.00,N2C_2,49.00,472.94,363.79
27240.00,N2C_3,29.00,114.43,114.43
27240.00,S2C_0,8.00,3.20,3.20
27240.00,S2C_1,8.00,143.23,166.50
27240.00,S2C_2,9.00,138.70,163.82
27240.00,S2C_3,5.00,37.76,50.38
27240.00,W2C_1,11.00,70.58,116.36
27240.00,W2C_2,25.00,96.52,130.33
27300.00,:Center_11_0,9.00,12.50,0.00
27300.00,E2C_0,34.00,472.51,313.76
27300.00,E2C_1,17.00,414.95,366.22
27300.00,E2C_2,18.00,461.22,366.28
27300.00,E2C_3,71.00,368.87,362.47
27300.00,N2C_0,56.00,479.42,337.18
27300.00,N2C_1,29.00,463.21,362.93
27300.00,N2C_2,31.00,436.85,366.39
27300.00,N2C_3,21.00,359.38,359.38
27300.00,S2C_1,6.00,165.23,173.49
27300.00,S2C_2,8.00,100.76,173.80
27300.00,S2C_3,0.00,0.00,29.07
27300.00,W2C_1,16.00,141.11,141.11
27300.00,W2C_2,15.00,139.34,142.60
27300.00,W2C_3,21.00,17.20,17.20
27360.00,:Center_7_0,0.00,0.00,2.80
27360.00,:Center_11_0,22.00,18.60,18.60
27360.00,:Center_15_0,19.00,16.30,9.30
27360.00,E2C_0,63.00,379.34,362.13
27360.00,E2C_1,44.00,453.23,365.25
27360.00,E2C_2,13.00,424.26,364.35
27360.00,E2C_3,46.00,334.44,339.53
27360.00,N2C_0,38.00,481.93,363.36
27360.00,N2C_1,24.00,446.61,364.40
27360.00,N2C_2,27.00,411.29,365.13
27360.00,N2C_3,19.00,117.42,128.67
27360.00,S2C_0,18.00,19.81,26.82
27360.00,S2C_1,25.00,85.03,116.61
27360.00,S2C_2,27.00,102.12,138.26
27360.00,S2C_3,31.00,30.84,30.84
27360.00,W2C_0,0.00,0.00,3.83
27360.00,W2C_1,25.00,144.44,159.73
27360.00,W2C_2,25.00,135.70,155.24
27420.00,:Center_7_0,12.00,2.30,12.58
27420.00,E2C_0,34.00,467.45,349.31
27420.00,E2C_1,35.00,463.53,361.07
27420.00,E2C_2,38.00,399.89,365.93
27420.00,E2C_3,54.00,362.57,362.57
27420.00,N2C_0,96.00,464.39,363.36
27420.00,N2C_1,31.00,425.57,365.41
27420.00,N2C_2,19.00,142.14,359.40
27420.00,N2C_3,18.00,169.58,169.58
27420.00,S2C_1,16.00,162.82,173.43
27420.00,S2C_2,17.00,167.65,174.68
27420.00,S2C_3,10.00,33.02,36.33
27420.00,W2C_1,14.00,77.19,201.84
27420.00,W2C_2,11.00,78.21,197.82
27420.00,W2C_3,2.00,32.39,32.39
27480.00,:Center_11_0,4.00,13.31,10.10
27480.00,E2C_0,54.00,462.39,218.87
27480.00,E2C_1,42.00,445.53,363.60
27480.00,E2C_2,17.00,221.29,343.31
27480.00,E2C_3,18.00,305.01,305.01
27480.00,N2C_0,100.00,474.29,294.65
27480.00,N2C_1,25.00,465.51,365.12
27480.00,N2C_2,12.00,345.92,363.59
27480.00,N2C_3,14.00,253.75,253.75
27480.00,S2C_0,0.00,0.00,3.38
27480.00,S2C_1,5.00,98.15,134.34
27480.00,S2C_2,7.00,119.03,147.33
27480.00,S2C_3,7.00,13.14,20.24
27480.00,W2C_1,19.00,157.27,178.03
27480.00,W2C_2,21.00,166.44,169.85
27480.00,W2C_3,18.00,32.58,32.58
27540.00,:Center_11_0,0.00,0.00,8.14
27540.00,E2C_0,56.00,284.64,288.01
27540.00,E2C_1,17.00,398.40,362.40
27540.00,E2C_2,11.00,251.67,363.53
27540.00,E2C_3,19.00,269.72,277.71
27540.00,N2C_0,160.00,478.08,310.13
27540.00,N2C_1,35.00,460.67,364.83
27540.00,N2C_2,26.00,368.59,364.83
27540.00,N2C_3,26.00,131.76,143.79
27540.00,S2C_1,11.00,75.23,83.64
27540.00,S2C_2,15.00,90.08,119.92
27540.00,S2C_3,0.00,0.00,49.83
27540.00,W2C_0,9.00,5.50,5.50
27540.00,W2C_1,11.00,118.61,158.53
27540.00,W2C_2,10.00,146.07,193.56
27540.00,W2C_3,6.00,13.41,17.17
27600.00,:Center_11_0,0.00,0.00,4.61
27600.00,E2C_0,53.00,361.35,361.35
27600.00,E2C_1,27.00,456.40,362.02
27600.00,E2C_2,19.00,321.86,364.16
27600.00,E2C_3,56.00,320.25,320.25
27600.00,N2C_0,44.00,478.08,244.71
27600.00,N2C_1,151.00,330.86,364.03
27600.00,N2C_2,10.00,387.76,361.50
27600.00,N2C_3,9.00,122.22,122.22
27600.00,S2C_1,7.00,23.48,89.96
27600.00,S2C_2,7.00,17.98,91.64
27600.00,S2C_3,14.00,34.86,34.86
27600.00,W2C_1,12.00,183.81,194.85
27600.00,W2C_2,28.00,192.14,192.14
27600.00,W2C_3,0.00,0.00,21.63
27660.00,:Center_3_0,2.00,10.01,10.01
27660.00,:Center_7_0,8.00,8.10,8.10
27660.00,:Center_11_0,6.00,15.10,8.10
27660.00,E2C_0,49.00,446.28,332.05
27660.00,E2C_1,39.00,470.38,363.79
27660.00,E2C_2,14.00,435.02,361.16
27660.00,E2C_3,36.00,279.22,279.22
27660.00,N2C_0,46.00,360.89,360.89
27660.00,N2C_1,211.00,482.29,374.11
27660.00,N2C_2,43.00,410.41,347.15
27660.00,N2C_3,21.00,142.33,142.33
27660.00,S2C_1,10.00,76.23,86.85
27660.00,S2C_2,11.00,85.67,85.67
27660.00,S2C_3,0.00,0.00,10.29
27660.00,W2C_0,0.00,0.00,3.27
27660.00,W2C_1,17.00,209.29,209.29
27660.00,W2C_2,16.00,204.66,209.63
27660.00,W2C_3,13.00,10.90,10.90
27720.00,:Center_7_0,0.00,0.00,14.47
27720.00,E2C_0,32.00,463.07,362.27
27720.00,E2C_1,22.00,454.99,363.41
27720.00,E2C_2,20.00,224.24,360.49
27720.00,E2C_3,47.00,296.51,296.51
27720.00,N2C_0,106.00,441.85,364.06
27720.00,N2C_1,41.00,445.25,363.26
27720.00,N2C_2,271.00,429.74,360.99
27720.00,N2C_3,10.00,151.50,155.15
27720.00,S2C_1,9.00,38.27,42.96
27720.00,S2C_2,7.00,15.72,34.94
27720.00,W2C_0,1.00,149.10,149.10
27720.00,W2C_1,19.00,233.08,240.15
27720.00,W2C_2,20.00,106.14,244.46
27720.00,W2C_3,0.00,0.00,23.39
27780.00,:Center_3_0,4.00,5.56,8.81
27780.00,:Center_15_0,10.00,8.10,8.10
27780.00,E2C_0,50.00,461.53,185.32
27780.00,E2C_1,21.00,452.96,361.12
27780.00,E2C_2,18.00,386.51,363.02
27780.00,E2C_3,26.00,320.59,323.82
27780.00,N2C_0,62.00,481.09,205.84
27780.00,N2C_1,46.00,475.59,362.29
27780.00,N2C_2,17.00,423.22,362.09
27780.00,N2C_3,17.00,164.86,164.86
27780.00,S2C_1,12.00,32.53,35.77
27780.00,S2C_2,12.00,41.30,41.30
27780.00,S2C_3,3.00,5.49,5.49
27780.00,W2C_0,15.00,146.23,146.23
27780.00,W2C_1,15.00,197.66,229.72
27780.00,W2C_2,16.00,153.81,227.58
27780.00,W2C_3,14.00,26.54,26.54
27840.00,E2C_0,13.00,326.40,337.98
27840.00,E2C_1,22.00,397.15,363.98
27840.00,E2C_2,15.00,331.99,364.23
27840.00,E2C_3,10.00,374.67,368.22
27840.00,N2C_0,48.00,481.31,233.33
27840.00,N2C_1,23.00,318.98,363.50
27840.00,N2C_2,22.00,464.68,363.87
27840.00,N2C_3,24.00,154.43,158.94
27840.00,S2C_0,0.00,0.00,12.91
27840.00,S2C_1,19.00,57.61,57.61
27840.00,S2C_2,22.00,48.21,48.21
27840.00,S2C_3,0.00,0.00,16.72
27840.00,W2C_0,2.00,3.22,15.55
27840.00,W2C_1,12.00,158.97,234.69
27840.00,W2C_2,12.00,107.98,232.15
27840.00,W2C_3,5.00,32.26,35.73
27900.00,E2C_0,3.00,357.33,364.41
27900.00,E2C_1,15.00,480.09,371.23
27900.00,E2C_2,12.00,211.27,354.17
27900.00,E2C_3,8.00,334.46,364.45
27900.00,N2C_0,26.00,284.55,284.55
27900.00,N2C_1,14.00,481.70,362.05
27900.00,N2C_2,15.00,359.79,363.32
27900.00,N2C_3,15.00,150.43,150.43
27900.00,S2C_1,8.00,43.23,43.23
27900.00,S2C_2,9.00,23.45,35.68
27900.00,S2C_3,12.00,9.40,9.40
27900.00,W2C_1,10.00,217.80,228.49
27900.00,W2C_2,12.00,207.48,226.96
27900.00,W2C_3,0.00,0.00,36.96
27960.00,:Center_7_0,19.00,15.11,11.90
27960.00,:Center_15_0,11.00,12.70,9.31
27960.00,E2C_0,6.00,442.84,128.28
27960.00,E2C_1,28.00,385.12,367.90
27960.00,E2C_2,29.00,454.91,365.10
27960.00,E2C_3,16.00,415.81,361.41
27960.00,N2C_0,86.00,331.44,331.44
27960.00,N2C_1,28.00,477.28,369.07
27960.00,N2C_2,27.00,423.13,360.23
27960.00,N2C_3,22.00,136.12,136.12
27960.00,S2C_0,0.00,0.00,8.97
27960.00,S2C_1,28.00,52.61,52.61
27960.00,S2C_2,26.00,45.81,45.81
27960.00,S2C_3,0.00,0.00,7.24
27960.00,W2C_1,3.00,143.78,180.06
27960.00,W2C_2,11.00,139.66,182.21
27960.00,W2C_3,9.00,19.20,30.28
28020.00,:Center_7_0,2.00,2.31,12.81
28020.00,:Center_15_0,3.00,5.63,16.69
28020.00,E2C_0,22.00,130.52,146.04
28020.00,E2C_1,26.00,379.55,362.35
28020.00,E2C_2,9.00,296.46,362.14
28020.00,E2C_3,23.00,384.15,364.73
28020.00,N2C_0,146.00,461.90,364.14
28020.00,N2C_1,51.00,471.08,367.74
28020.00,N2C_2,26.00,456.85,364.06
28020.00,N2C_3,24.00,91.17,98.73
28020.00,S2C_0,16.00,12.50,12.50
28020.00,S2C_1,16.00,46.01,49.93
28020.00,S2C_2,16.00,20.52,50.47
28020.00,S2C_3,11.00,15.70,15.70
28020.00,W2C_1,31.00,156.76,156.76
28020.00,W2C_2,31.00,159.31,162.62
28020.00,W2C_3,0.00,0.00,6.99
28080.00,:Center_7_0,20.00,16.11,11.60
28080.00,:Center_15_0,1.00,8.86,8.86
28080.00,E2C_0,38.00,187.88,191.14
28080.00,E2C_1,29.00,421.89,365.26
28080.00,E2C_2,31.00,155.06,364.45
28080.00,E2C_3,26.00,434.53,359.88
28080.00,N2C_0,206.00,473.36,367.84
28080.00,N2C_1,26.00,480.47,361.54
28080.00,N2C_2,24.00,475.74,364.08
28080.00,N2C_3,20.00,142.63,142.63
28080.00,S2C_1,8.00,11.70,27.88
28080.00,S2C_2,7.00,23.96,77.55
28080.00,S2C_3,10.00,28.00,28.00
28080.00,W2C_1,13.00,63.05,162.66
28080.00,W2C_2,16.00,73.76,163.26
28080.00,W2C_3,0.00,0.00,13.00
28140.00,:Center_3_0,1.00,12.10,12.10
28140.00,E2C_0,21.00,197.89,208.37
28140.00,E2C_1,15.00,454.13,363.32
28140.00,E2C_2,24.00,412.71,353.97
28140.00,E2C_3,52.00,440.87,364.59
28140.00,N2C_0,132.00,473.53,367.84
28140.00,N2C_1,22.00,471.76,363.54
28140.00,N2C_2,15.00,301.19,360.65
28140.00,N2C_3,8.00,226.85,226.85
28140.00,S2C_1,1.00,62.83,85.59
28140.00,S2C_2,17.00,87.02,87.02
28140.00,S2C_3,0.00,0.00,49.99
28140.00,W2C_0,15.00,16.61,16.61
28140.00,W2C_1,17.00,156.53,156.53
28140.00,W2C_2,14.00,158.03,158.03
28140.00,W2C_3,13.00,16.60,16.60
28200.00,E2C_0,47.00,255.73,255.73
28200.00,E2C_1,17.00,467.54,369.05
28200.00,E2C_2,10.00,470.04,362.34
28200.00,E2C_3,44.00,459.28,346.85
28200.00,N2C_0,31.00,482.59,364.01
28200.00,N2C_1,22.00,474.19,362.87
28200.00,N2C_2,21.00,468.04,365.08
28200.00,N2C_3,37.00,181.78,181.78
28200.00,S2C_1,15.00,78.65,78.65
28200.00,S2C_2,18.00,82.56,82.56
28200.00,S2C_3,16.00,82.72,89.85
28200.00,W2C_1,13.00,138.30,143.57
28200.00,W2C_2,11.00,133.20,140.59
28200.00,W2C_3,5.00,15.68,15.68
28260.00,:Center_7_0,1.00,4.60,12.40
28260.00,E2C_0,107.00,288.65,288.65
28260.00,E2C_1,16.00,451.69,365.95
28260.00,E2C_2,8.00,255.50,360.98
28260.00,E2C_3,65.00,423.66,362.91
28260.00,N2C_0,58.00,477.23,156.47
28260.00,N2C_1,85.00,463.32,361.95
28260.00,N2C_2,34.00,372.03,364.38
28260.00,N2C_3,26.00,184.68,184.68
28260.00,S2C_0,5.00,4.00,4.00
28260.00,S2C_1,11.00,58.31,58.31
28260.00,S2C_2,10.00,34.64,58.00
28260.00,S2C_3,13.00,79.14,79.14
28260.00,W2C_1,12.00,89.41,155.51
28260.00,W2C_2,14.00,157.71,157.71
28260.00,W2C_3,1.00,32.29,32.29
28320.00,:Center_3_0,3.00,21.89,21.89
28320.00,:Center_11_0,5.00,11.60,11.60
28320.00,E2C_0,100.00,328.27,328.27
28320.00,E2C_1,90.00,468.75,359.02
28320.00,E2C_2,10.00,426.65,374.12
28320.00,E2C_3,18.00,436.32,338.99
28320.00,N2C_0,17.00,271.70,282.88
28320.00,N2C_1,22.00,378.49,364.51
28320.00,N2C_2,31.00,462.37,360.02
28320.00,N2C_3,35.00,135.57,135.57
28320.00,S2C_1,34.00,51.80,51.80
28320.00,S2C_2,4.00,28.07,58.09
28320.00,S2C_3,11.00,83.82,83.82
28320.00,W2C_1,10.00,21.11,133.55
28320.00,W2C_2,12.00,29.71,49.41
28320.00,W2C_3,12.00,26.90,26.90
28380.00,:Center_11_0,48.00,14.80,11.60
28380.00,:Center_15_0,27.00,11.00,11.00
28380.00,E2C_0,39.00,376.22,360.72
28380.00,E2C_1,22.00,443.28,364.47
28380.00,E2C_2,13.00,446.73,360.59
28380.00,E2C_3,72.00,428.96,363.37
28380.00,N2C_0,71.00,351.20,351.20
28380.00,N2C_1,35.00,391.73,361.36
28380.00,N2C_2,26.00,468.18,363.00
28380.00,N2C_3,21.00,145.46,145.46
28380.00,S2C_1,31.00,82.12,82.12
28380.00,S2C_2,59.00,68.41,68.41
28380.00,S2C_3,13.00,34.63,96.15
28380.00,W2C_1,53.00,109.22,109.22
28380.00,W2C_2,53.00,109.92,109.92
28380.00,W2C_3,11.00,41.37,41.37
28440.00,:Center_11_0,108.00,14.80,11.60
28440.00,E2C_0,22.00,449.50,360.02
28440.00,E2C_1,13.00,472.72,334.64
28440.00,E2C_2,14.00,332.26,363.98
28440.00,E2C_3,61.00,443.09,362.26
28440.00,N2C_0,122.00,437.03,361.96
28440.00,N2C_1,35.00,480.79,361.14
28440.00,N2C_2,86.00,403.86,363.61
28440.00,N2C_3,81.00,97.40,97.40
28440.00,S2C_1,24.00,107.97,107.97
28440.00,S2C_2,18.00,90.75,105.21
28440.00,S2C_3,27.00,81.74,81.74
28440.00,W2C_0,3.00,3.20,3.20
28440.00,W2C_1,113.00,120.13,120.13
28440.00,W2C_2,113.00,120.83,120.83
28440.00,W2C_3,16.00,39.96,39.96
