id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,vaporized
f_E_peak_m.28,84.00,E2C_0,2.30,0.00,0.00,219.00,C2N_3,483.20,12.82,135.00,993.77,45.00,2,0.00,67.76,0,tripinfo_f_E_peak_m.28,motorcycle,1.07,
f_S_peak_m.45,135.00,S2C_0,4.60,0.00,0.00,219.00,C2N_1,483.20,13.44,84.00,995.40,1.00,1,0.00,13.29,0,tripinfo_f_S_peak_m.45,car,1.03,
f_S_peak_m.46,138.00,S2C_0,2.30,0.00,0.00,220.00,C2N_2,483.20,13.81,82.00,997.70,0.00,0,0.00,16.61,0,tripinfo_f_S_peak_m.46,motorcycle,1.10,
f_E_peak_m.33,99.00,E2C_0,2.30,0.00,0.00,222.00,C2N_3,483.20,13.02,123.00,993.77,31.00,2,0.00,52.61,0,tripinfo_f_E_peak_m.33,motorcycle,1.03,
f_S_peak_m.48,144.00,S2C_0,2.30,0.00,0.00,222.00,C2N_2,483.20,17.20,78.00,997.70,0.00,0,0.00,20.02,0,tripinfo_f_S_peak_m.48,motorcycle,1.26,
f_S_peak_m.41,123.00,S2C_0,2.30,0.00,0.00,223.00,C2N_0,483.20,13.38,100.00,997.70,10.00,1,0.00,25.24,0,tripinfo_f_S_peak_m.41,motorcycle,0.96,
f_N_peak_m.47,141.00,N2C_0,2.30,0.00,0.00,223.00,C2E_0,483.20,13.50,82.00,973.13,0.00,0,0.00,12.50,0,tripinfo_f_N_peak_m.47,motorcycle,1.02,
f_S_peak_m.50,150.00,S2C_0,3.10,0.00,0.00,224.00,C2N_3,483.20,14.71,74.00,996.90,0.00,0,0.00,13.61,0,tripinfo_f_S_peak_m.50,rickshaw,1.23,
f_S_peak_m.37,112.00,S2C_0,2.30,0.00,1.00,225.00,C2N_0,483.20,10.77,113.00,997.70,15.00,1,0.00,32.99,0,tripinfo_f_S_peak_m.37,motorcycle,0.90,
f_S_peak_m.47,141.00,S2C_0,4.60,0.00,0.00,225.00,C2N_1,483.20,14.16,84.00,995.40,0.00,0,0.00,16.31,0,tripinfo_f_S_peak_m.47,car,1.07,
f_N_peak_m.27,81.00,N2C_0,3.10,0.00,0.00,227.00,C2W_2,483.20,14.98,146.00,992.97,44.00,6,0.00,82.04,0,tripinfo_f_N_peak_m.27,rickshaw,1.13,
f_E_peak_m.37,111.00,E2C_0,2.30,0.00,0.00,227.00,C2N_2,483.20,13.34,116.00,993.77,14.00,2,0.00,43.33,0,tripinfo_f_E_peak_m.37,motorcycle,1.00,
f_S_peak_m.43,129.00,S2C_0,2.30,0.00,0.00,227.00,C2N_0,483.20,12.10,98.00,997.70,1.00,1,0.00,19.59,0,tripinfo_f_S_peak_m.43,motorcycle,0.92,
f_N_peak_m.29,88.00,N2C_0,2.30,0.00,1.00,229.00,C2W_3,483.20,15.21,141.00,993.77,40.00,7,0.00,79.32,0,tripinfo_f_N_peak_m.29,motorcycle,1.18,
f_S_peak_m.49,147.00,S2C_0,12.10,0.00,0.00,229.00,C2W_0,483.20,13.75,82.00,963.33,0.00,0,0.00,11.38,0,tripinfo_f_S_peak_m.49,bus,1.00,
f_N_peak_m.18,54.00,N2C_0,2.30,0.00,0.00,230.00,C2S_0,483.20,11.56,176.00,997.70,82.00,2,0.00,101.76,0,tripinfo_f_N_peak_m.18,motorcycle,0.97,
f_N_peak_m.19,57.00,N2C_0,3.10,0.00,0.00,230.00,C2S_1,483.20,13.32,173.00,996.90,80.00,2,0.00,101.41,0,tripinfo_f_N_peak_m.19,rickshaw,1.01,
f_S_peak_m.44,132.00,S2C_0,3.10,0.00,0.00,230.00,C2N_0,483.20,11.61,98.00,996.90,0.00,0,0.00,13.50,0,tripinfo_f_S_peak_m.44,rickshaw,0.85,
f_N_peak_m.17,51.00,N2C_0,2.30,0.00,0.00,234.00,C2S_0,483.20,10.49,183.00,997.70,83.00,2,0.00,103.42,0,tripinfo_f_N_peak_m.17,motorcycle,0.91,
f_E_peak_m.49,147.00,E2C_0,8.10,0.00,0.00,235.00,C2W_2,483.20,15.71,88.00,991.90,6.00,1,0.00,25.75,0,tripinfo_f_E_peak_m.49,truck,1.15,
f_E_peak_m.47,143.00,E2C_0,3.10,0.00,2.00,236.00,C2W_1,483.20,13.64,93.00,996.90,8.00,1,0.00,23.66,0,tripinfo_f_E_peak_m.47,rickshaw,1.04,
f_W_peak_m.26,78.00,W2C_0,3.10,0.00,0.00,237.00,C2E_0,483.20,13.31,159.00,996.90,61.00,3,0.00,87.69,0,tripinfo_f_W_peak_m.26,rickshaw,1.01,
f_E_peak_m.44,132.00,E2C_0,12.10,0.00,0.00,237.00,C2S_1,483.20,13.77,105.00,963.33,17.00,1,0.00,34.62,0,tripinfo_f_E_peak_m.44,bus,1.00,
f_E_peak_m.46,140.00,E2C_0,3.10,0.00,2.00,237.00,C2W_0,483.20,13.46,97.00,996.90,9.00,1,0.00,25.89,0,tripinfo_f_E_peak_m.46,rickshaw,1.01,
f_W_peak_m.47,141.00,W2C_0,3.10,0.00,0.00,238.00,C2N_0,483.20,13.12,97.00,972.33,8.00,1,0.00,22.69,0,tripinfo_f_W_peak_m.47,rickshaw,0.96,
f_W_peak_m.29,87.00,W2C_0,3.10,0.00,0.00,239.00,C2E_1,483.20,13.29,152.00,996.90,55.00,2,0.00,79.77,0,tripinfo_f_W_peak_m.29,rickshaw,1.00,
f_N_peak_m.16,48.00,N2C_0,2.30,0.00,0.00,240.00,C2S_0,483.20,11.21,192.00,997.70,82.00,5,0.00,105.43,0,tripinfo_f_N_peak_m.16,motorcycle,0.83,
f_W_peak_m.33,99.00,W2C_0,3.10,0.00,0.00,240.00,C2E_2,483.20,13.59,141.00,996.90,46.00,2,0.00,71.43,0,tripinfo_f_W_peak_m.33,rickshaw,1.04,
f_W_peak_m.37,111.00,W2C_0,2.30,0.00,0.00,240.00,C2E_3,483.20,15.63,129.00,997.70,35.00,2,0.00,66.30,0,tripinfo_f_W_peak_m.37,motorcycle,1.15,
f_W_peak_m.25,75.00,W2C_0,4.60,0.00,0.00,242.00,C2E_0,483.20,12.42,167.00,995.40,62.00,4,0.00,91.82,0,tripinfo_f_W_peak_m.25,car,0.95,
f_W_peak_m.40,120.00,W2C_0,2.30,0.00,0.00,242.00,C2E_2,483.20,15.82,122.00,997.70,28.00,2,0.00,59.79,0,tripinfo_f_W_peak_m.40,motorcycle,1.17,
f_E_peak_m.48,145.00,E2C_0,2.30,0.00,1.00,242.00,C2W_0,483.20,13.16,97.00,997.70,3.00,1,0.00,23.26,0,tripinfo_f_E_peak_m.48,motorcycle,0.98,
f_W_peak_m.43,132.00,W2C_0,4.60,0.00,3.00,244.00,C2S_2,483.20,14.35,112.00,991.47,25.00,2,0.00,45.98,0,tripinfo_f_W_peak_m.43,car,1.09,
f_E_peak_m.50,150.00,E2C_0,2.30,0.00,0.00,244.00,C2W_0,483.20,12.99,94.00,997.70,1.00,1,0.00,18.54,0,tripinfo_f_E_peak_m.50,motorcycle,0.96,
f_W_peak_m.24,72.00,W2C_0,3.10,0.00,0.00,245.00,C2E_0,483.20,10.73,173.00,996.90,64.00,4,0.00,86.73,0,tripinfo_f_W_peak_m.24,rickshaw,0.84,
f_E_peak_m.54,162.00,E2C_0,2.30,0.00,0.00,246.00,C2W_1,483.20,11.52,84.00,997.70,0.00,0,0.00,10.40,0,tripinfo_f_E_peak_m.54,motorcycle,0.98,
f_W_peak_m.28,84.00,W2C_0,2.30,0.00,0.00,247.00,C2E_1,483.20,12.54,163.00,997.70,57.00,4,0.00,84.14,0,tripinfo_f_W_peak_m.28,motorcycle,0.92,
f_W_peak_m.32,96.00,W2C_0,3.10,0.00,0.00,247.00,C2E_2,483.20,13.91,151.00,996.90,48.00,2,0.00,80.03,0,tripinfo_f_W_peak_m.32,rickshaw,1.02,
f_S_peak_m.54,162.00,S2C_0,2.30,0.00,0.00,247.00,C2W_1,483.20,14.86,85.00,973.13,8.00,1,0.00,24.15,0,tripinfo_f_S_peak_m.54,motorcycle,1.16,
f_N_peak_m.57,171.00,N2C_0,2.30,0.00,0.00,247.00,C2E_0,483.20,14.08,76.00,973.13,0.00,0,0.00,14.27,0,tripinfo_f_N_peak_m.57,motorcycle,1.16,
f_W_peak_m.48,144.00,W2C_0,2.30,0.00,0.00,250.00,C2N_0,483.20,10.93,106.00,973.13,0.00,0,0.00,16.17,0,tripinfo_f_W_peak_m.48,motorcycle,0.80,
f_E_peak_m.45,137.00,E2C_0,8.10,0.00,2.00,253.00,C2N_1,483.20,12.95,116.00,987.97,19.00,2,0.00,40.52,0,tripinfo_f_E_peak_m.45,truck,0.96,
f_W_peak_m.49,147.00,W2C_0,4.60,0.00,0.00,253.00,C2S_0,483.20,12.38,106.00,991.47,8.00,2,0.00,26.86,0,tripinfo_f_W_peak_m.49,car,0.91,
f_E_peak_m.52,156.00,E2C_0,2.30,0.00,0.00,253.00,C2W_0,483.20,9.60,97.00,997.70,0.00,0,0.00,12.21,0,tripinfo_f_E_peak_m.52,motorcycle,0.85,
f_N_peak_m.22,66.00,N2C_0,2.30,0.00,0.00,255.00,C2S_0,483.20,13.50,189.00,997.70,91.00,4,0.00,115.79,0,tripinfo_f_N_peak_m.22,motorcycle,0.99,
f_S_peak_m.56,169.00,S2C_0,3.10,0.00,1.00,255.00,C2W_0,483.20,12.83,86.00,972.33,0.00,0,0.00,11.06,0,tripinfo_f_S_peak_m.56,rickshaw,0.96,
f_N_peak_m.59,177.00,N2C_0,2.30,0.00,0.00,255.00,C2E_0,483.20,13.80,78.00,973.13,0.00,0,0.00,10.65,0,tripinfo_f_N_peak_m.59,motorcycle,1.05,
f_N_peak_m.34,102.00,N2C_0,2.30,0.00,0.00,256.00,C2S_2,483.20,14.67,154.00,997.70,57.00,2,0.00,86.24,0,tripinfo_f_N_peak_m.34,motorcycle,1.06,
f_N_peak_m.23,69.00,N2C_0,2.30,0.00,0.00,258.00,C2S_0,483.20,13.45,189.00,997.70,87.00,5,0.00,118.02,0,tripinfo_f_N_peak_m.23,motorcycle,1.02,
f_E_peak_m.38,114.00,E2C_0,2.30,0.00,0.00,258.00,C2N_0,483.20,11.25,144.00,993.77,27.00,2,0.00,56.48,0,tripinfo_f_E_peak_m.38,motorcycle,0.83,
f_N_peak_m.33,99.00,N2C_0,12.10,0.00,0.00,260.00,C2S_2,483.20,13.64,161.00,987.90,57.00,3,0.00,89.74,0,tripinfo_f_N_peak_m.33,bus,1.00,
f_W_peak_m.53,159.00,W2C_0,2.30,0.00,0.00,260.00,C2S_3,483.20,14.11,101.00,993.77,12.00,2,0.00,32.41,0,tripinfo_f_W_peak_m.53,motorcycle,1.05,
f_N_peak_m.20,60.00,N2C_0,2.30,0.00,0.00,262.00,C2S_0,483.20,12.02,202.00,997.70,93.00,5,0.00,118.42,0,tripinfo_f_N_peak_m.20,motorcycle,0.87,
f_N_peak_m.30,90.00,N2C_0,2.30,0.00,0.00,262.00,C2S_1,483.20,11.64,172.00,997.70,66.00,3,0.00,89.37,0,tripinfo_f_N_peak_m.30,motorcycle,0.88,
f_N_peak_m.32,97.00,N2C_0,4.60,0.00,1.00,263.00,C2S_1,483.20,11.59,166.00,995.40,65.00,3,0.00,85.90,0,tripinfo_f_N_peak_m.32,car,0.90,
f_N_peak_m.37,111.00,N2C_0,2.30,0.00,0.00,263.00,C2S_2,483.20,13.74,152.00,997.70,53.00,2,0.00,85.59,0,tripinfo_f_N_peak_m.37,motorcycle,1.10,
f_N_peak_m.39,118.00,N2C_0,4.60,0.00,1.00,263.00,C2S_0,483.20,14.11,145.00,995.40,47.00,2,0.00,75.65,0,tripinfo_f_N_peak_m.39,car,1.03,
f_E_peak_m.56,168.00,E2C_0,2.30,0.00,0.00,265.00,C2S_0,483.20,13.55,97.00,973.13,17.00,1,0.00,32.62,0,tripinfo_f_E_peak_m.56,motorcycle,1.10,
f_S_peak_m.52,156.00,S2C_0,8.10,0.00,0.00,266.00,C2N_0,483.20,13.40,110.00,991.90,20.00,2,0.00,36.88,0,tripinfo_f_S_peak_m.52,truck,0.98,
f_S_peak_m.55,165.00,S2C_0,8.10,0.00,0.00,266.00,C2N_1,483.20,13.31,101.00,991.90,12.00,1,0.00,27.33,0,tripinfo_f_S_peak_m.55,truck,0.97,
f_E_peak_m.59,178.00,E2C_0,4.60,0.00,1.00,266.00,C2S_1,483.20,14.20,88.00,970.83,10.00,1,0.00,23.65,0,tripinfo_f_E_peak_m.59,car,1.11,
f_S_peak_m.51,153.00,S2C_0,2.30,0.00,0.00,270.00,C2E_0,483.20,11.80,117.00,993.77,12.00,2,0.00,40.36,0,tripinfo_f_S_peak_m.51,motorcycle,0.94,
f_S_peak_m.53,160.00,S2C_0,4.60,0.00,1.00,271.00,C2E_2,483.20,12.42,111.00,991.47,11.00,2,0.00,34.43,0,tripinfo_f_S_peak_m.53,car,0.95,
f_N_peak_m.28,85.00,N2C_0,8.10,0.00,1.00,272.00,C2W_3,483.20,13.99,187.00,987.97,67.00,9,0.00,116.37,0,tripinfo_f_N_peak_m.28,truck,1.02,
f_E_peak_m.55,165.00,E2C_0,4.60,0.00,0.00,272.00,C2W_1,483.20,12.26,107.00,995.40,19.00,1,0.00,32.57,0,tripinfo_f_E_peak_m.55,car,0.97,
f_E_peak_m.57,171.00,E2C_0,2.30,0.00,0.00,273.00,C2W_0,483.20,13.34,102.00,997.70,11.00,1,0.00,28.39,0,tripinfo_f_E_peak_m.57,motorcycle,0.98,
f_E_peak_m.60,181.00,E2C_0,4.60,0.00,1.00,273.00,C2W_2,483.20,12.40,92.00,995.40,3.00,1,0.00,18.51,0,tripinfo_f_E_peak_m.60,car,0.98,
f_E_peak_m.58,174.00,E2C_0,3.10,0.00,0.00,274.00,C2W_1,483.20,13.70,100.00,996.90,10.00,2,0.00,27.32,0,tripinfo_f_E_peak_m.58,rickshaw,0.99,
f_E_peak_m.64,192.00,E2C_0,3.10,0.00,0.00,274.00,C2W_3,483.20,15.99,82.00,996.90,0.00,0,0.00,19.98,0,tripinfo_f_E_peak_m.64,rickshaw,1.17,
f_E_peak_m.62,186.00,E2C_0,3.10,0.00,0.00,275.00,C2W_0,483.20,13.63,89.00,996.90,0.00,0,0.00,17.46,0,tripinfo_f_E_peak_m.62,rickshaw,1.00,
f_N_peak_m.51,153.00,N2C_0,3.10,0.00,0.00,277.00,C2W_2,483.20,13.19,124.00,992.97,21.00,3,0.00,49.64,0,tripinfo_f_N_peak_m.51,rickshaw,0.98,
f_E_peak_m.65,195.00,E2C_0,2.30,0.00,0.00,279.00,C2W_0,483.20,12.76,84.00,997.70,0.00,0,0.00,10.37,0,tripinfo_f_E_peak_m.65,motorcycle,0.98,
f_E_peak_m.61,183.00,E2C_0,4.60,0.00,0.00,280.00,C2S_0,483.20,11.12,97.00,970.83,0.00,0,0.00,10.93,0,tripinfo_f_E_peak_m.61,car,0.82,
f_W_peak_m.42,128.00,W2C_0,12.10,0.00,2.00,281.00,C2E_0,483.20,13.72,153.00,987.90,43.00,4,0.00,81.26,0,tripinfo_f_W_peak_m.42,bus,1.00,
f_E_peak_m.63,189.00,E2C_0,2.30,0.00,0.00,283.00,C2W_0,483.20,12.31,94.00,997.70,0.00,0,0.00,16.27,0,tripinfo_f_E_peak_m.63,motorcycle,0.93,
f_W_peak_m.35,105.00,W2C_0,2.30,0.00,0.00,284.00,C2E_0,483.20,10.50,179.00,997.70,65.00,5,0.00,100.26,0,tripinfo_f_W_peak_m.35,motorcycle,0.91,
f_W_peak_m.58,174.00,W2C_0,12.10,0.00,0.00,284.00,C2S_1,483.20,13.83,110.00,983.97,15.00,2,0.00,38.66,0,tripinfo_f_W_peak_m.58,bus,1.00,
f_S_peak_m.67,202.00,S2C_0,2.30,0.00,1.00,284.00,C2W_1,483.20,12.39,82.00,973.13,0.00,0,0.00,14.50,0,tripinfo_f_S_peak_m.67,motorcycle,1.05,
f_S_peak_m.65,195.00,S2C_0,3.10,0.00,0.00,286.00,C2W_0,483.20,12.20,91.00,972.33,0.00,0,0.00,12.62,0,tripinfo_f_S_peak_m.65,rickshaw,0.91,
f_E_peak_m.51,153.00,E2C_0,3.10,0.00,0.00,287.00,C2N_3,483.20,15.87,134.00,992.97,36.00,3,0.00,73.26,0,tripinfo_f_E_peak_m.51,rickshaw,1.26,
f_S_peak_m.58,174.00,S2C_0,4.60,0.00,0.00,289.00,C2N_0,483.20,14.34,115.00,995.40,27.00,4,0.00,45.24,0,tripinfo_f_S_peak_m.58,car,1.04,
f_W_peak_m.62,186.00,W2C_0,2.30,0.00,0.00,289.00,C2S_1,483.20,12.79,103.00,993.77,5.00,2,0.00,30.55,0,tripinfo_f_W_peak_m.62,motorcycle,1.00,
f_S_peak_m.59,177.00,S2C_0,2.30,0.00,0.00,293.00,C2N_1,483.20,12.97,116.00,997.70,20.00,3,0.00,45.39,0,tripinfo_f_S_peak_m.59,motorcycle,1.02,
f_N_peak_m.64,192.00,N2C_0,4.60,0.00,0.00,293.00,C2W_2,483.20,14.95,101.00,991.47,22.00,2,0.00,38.31,0,tripinfo_f_N_peak_m.64,car,1.16,
f_W_peak_m.39,117.00,W2C_0,4.60,0.00,0.00,294.00,C2E_1,483.20,15.17,177.00,995.40,79.00,5,0.00,114.21,0,tripinfo_f_W_peak_m.39,car,1.14,
f_S_peak_m.57,173.00,S2C_0,4.60,0.00,2.00,295.00,C2N_0,483.20,11.11,122.00,995.40,22.00,3,0.00,38.76,0,tripinfo_f_S_peak_m.57,car,0.87,
f_S_peak_m.61,183.00,S2C_0,2.30,0.00,0.00,295.00,C2N_2,483.20,12.81,112.00,997.70,16.00,2,0.00,42.12,0,tripinfo_f_S_peak_m.61,motorcycle,1.04,
f_N_peak_m.40,120.00,N2C_0,2.30,0.00,0.00,296.00,C2S_0,483.20,13.21,176.00,997.70,67.00,4,0.00,101.21,0,tripinfo_f_N_peak_m.40,motorcycle,0.96,
f_E_peak_m.53,159.00,E2C_0,2.30,0.00,0.00,296.00,C2N_3,483.20,12.45,137.00,993.77,31.00,3,0.00,62.75,0,tripinfo_f_E_peak_m.53,motorcycle,0.97,
f_S_peak_m.60,180.00,S2C_0,2.30,0.00,0.00,297.00,C2N_0,483.20,10.86,117.00,997.70,16.00,2,0.00,37.40,0,tripinfo_f_S_peak_m.60,motorcycle,0.91,
f_E_peak_m.76,228.00,E2C_0,4.60,0.00,0.00,297.00,C2S_2,483.20,17.07,69.00,970.83,0.00,0,0.00,13.01,0,tripinfo_f_E_peak_m.76,car,1.26,
f_E_peak_m.73,219.00,E2C_0,4.60,0.00,0.00,298.00,C2S_1,483.20,14.74,79.00,970.83,0.00,0,0.00,16.64,0,tripinfo_f_E_peak_m.73,car,1.14,
f_N_peak_m.38,114.00,N2C_0,3.10,0.00,0.00,301.00,C2S_0,483.20,11.37,187.00,996.90,68.00,4,0.00,103.95,0,tripinfo_f_N_peak_m.38,rickshaw,0.87,
f_S_peak_m.62,186.00,S2C_0,2.30,0.00,0.00,301.00,C2N_0,483.20,11.70,115.00,997.70,9.00,2,0.00,30.91,0,tripinfo_f_S_peak_m.62,motorcycle,0.85,
f_S_peak_m.68,204.00,S2C_0,2.30,0.00,0.00,301.00,C2E_2,483.20,14.01,97.00,993.77,3.00,1,0.00,29.01,0,tripinfo_f_S_peak_m.68,motorcycle,1.07,
f_E_peak_m.72,216.00,E2C_0,2.30,0.00,0.00,301.00,C2S_1,483.20,14.68,85.00,973.13,0.00,0,0.00,19.15,0,tripinfo_f_E_peak_m.72,motorcycle,1.08,
f_E_peak_m.74,222.00,E2C_0,2.30,0.00,0.00,301.00,C2W_1,483.20,15.04,79.00,997.70,1.00,1,0.00,18.68,0,tripinfo_f_E_peak_m.74,motorcycle,1.19,
f_S_peak_m.64,192.00,S2C_0,4.60,0.00,0.00,303.00,C2E_1,483.20,12.49,111.00,991.47,9.00,2,0.00,30.79,0,tripinfo_f_S_peak_m.64,car,0.90,
f_N_peak_m.67,201.00,N2C_0,2.30,0.00,0.00,303.00,C2E_0,483.20,11.30,102.00,973.13,0.00,0,0.00,15.01,0,tripinfo_f_N_peak_m.67,motorcycle,0.82,
f_W_peak_m.73,219.00,W2C_0,8.10,0.00,0.00,303.00,C2N_1,483.20,12.89,84.00,967.33,0.00,0,0.00,9.31,0,tripinfo_f_W_peak_m.73,truck,0.95,
f_E_peak_m.71,213.00,E2C_0,2.30,0.00,0.00,304.00,C2S_0,483.20,11.36,91.00,973.13,0.00,0,0.00,12.15,0,tripinfo_f_E_peak_m.71,motorcycle,0.91,
f_W_peak_m.44,133.00,W2C_0,3.10,0.00,1.00,305.00,C2E_0,483.20,12.48,172.00,996.90,56.00,4,0.00,94.72,0,tripinfo_f_W_peak_m.44,rickshaw,0.93,
f_W_peak_m.51,153.00,W2C_0,8.10,0.00,0.00,305.00,C2E_2,483.20,13.02,152.00,991.90,41.00,4,0.00,76.97,0,tripinfo_f_W_peak_m.51,truck,0.96,
f_W_peak_m.57,171.00,W2C_0,4.60,0.00,0.00,305.00,C2E_3,483.20,14.39,134.00,995.40,32.00,3,0.00,69.57,0,tripinfo_f_W_peak_m.57,car,1.11,
f_E_peak_m.68,204.00,E2C_0,3.10,0.00,0.00,305.00,C2W_0,483.20,14.98,101.00,996.90,12.00,2,0.00,34.34,0,tripinfo_f_E_peak_m.68,rickshaw,1.08,
f_W_peak_m.74,224.00,W2C_0,12.10,0.00,2.00,306.00,C2N_0,483.20,13.66,82.00,963.33,0.00,0,0.00,11.31,0,tripinfo_f_W_peak_m.74,bus,1.00,
f_E_peak_m.77,231.00,E2C_0,2.30,0.00,0.00,306.00,C2W_2,483.20,13.64,75.00,997.70,0.00,0,0.00,9.36,0,tripinfo_f_E_peak_m.77,motorcycle,1.10,
f_W_peak_m.54,162.00,W2C_0,2.30,0.00,0.00,307.00,C2E_2,483.20,12.74,145.00,997.70,33.00,4,0.00,74.20,0,tripinfo_f_W_peak_m.54,motorcycle,1.03,
f_E_peak_m.70,210.00,E2C_0,2.30,0.00,0.00,307.00,C2W_0,483.20,11.82,97.00,997.70,5.00,2,0.00,24.19,0,tripinfo_f_E_peak_m.70,motorcycle,1.00,
f_W_peak_m.50,150.00,W2C_0,4.60,0.00,0.00,308.00,C2E_0,483.20,12.65,158.00,995.40,46.00,6,0.00,82.61,0,tripinfo_f_W_peak_m.50,car,0.95,
f_W_peak_m.45,135.00,W2C_0,2.30,0.00,0.00,309.00,C2E_2,483.20,13.74,174.00,997.70,51.00,6,0.00,104.39,0,tripinfo_f_W_peak_m.45,motorcycle,1.05,
f_W_peak_m.46,138.00,W2C_0,2.30,0.00,0.00,309.00,C2E_0,483.20,10.87,171.00,997.70,48.00,5,0.00,86.41,0,tripinfo_f_W_peak_m.46,motorcycle,0.85,
f_N_peak_m.69,207.00,N2C_0,2.30,0.00,0.00,312.00,C2E_1,483.20,15.08,105.00,973.13,16.00,1,0.00,45.49,0,tripinfo_f_N_peak_m.69,motorcycle,1.19,
f_N_peak_m.44,133.00,N2C_0,4.60,0.00,1.00,314.00,C2S_0,483.20,15.08,181.00,995.40,81.00,6,0.00,115.99,0,tripinfo_f_N_peak_m.44,car,1.11,
f_S_peak_m.77,232.00,S2C_0,4.60,0.00,1.00,314.00,C2W_0,483.20,13.57,82.00,970.83,0.00,0,0.00,11.55,0,tripinfo_f_S_peak_m.77,car,1.01,
f_W_peak_m.52,156.00,W2C_0,2.30,0.00,0.00,315.00,C2E_0,483.20,11.80,159.00,997.70,36.00,6,0.00,77.35,0,tripinfo_f_W_peak_m.52,motorcycle,0.88,
f_E_peak_m.66,198.00,E2C_0,2.30,0.00,0.00,315.00,C2N_1,483.20,11.79,117.00,993.77,19.00,2,0.00,45.55,0,tripinfo_f_E_peak_m.66,motorcycle,1.02,
f_N_peak_m.68,204.00,N2C_0,3.10,0.00,0.00,315.00,C2E_1,483.20,13.87,111.00,972.33,18.00,1,0.00,42.43,0,tripinfo_f_N_peak_m.68,rickshaw,1.03,
f_S_peak_m.78,235.00,S2C_0,4.60,0.00,1.00,315.00,C2W_2,483.20,13.56,80.00,970.83,0.00,0,0.00,12.98,0,tripinfo_f_S_peak_m.78,car,1.06,
f_E_peak_m.67,201.00,E2C_0,8.10,0.00,0.00,316.00,C2N_1,483.20,13.41,115.00,987.97,16.00,2,0.00,41.93,0,tripinfo_f_E_peak_m.67,truck,0.99,
f_S_peak_m.76,229.00,S2C_0,4.60,0.00,1.00,316.00,C2W_0,483.20,12.45,87.00,970.83,0.00,0,0.00,9.09,0,tripinfo_f_S_peak_m.76,car,0.91,
f_W_peak_m.69,207.00,W2C_0,3.10,0.00,0.00,317.00,C2S_0,483.20,12.45,110.00,992.97,8.00,2,0.00,33.13,0,tripinfo_f_W_peak_m.69,rickshaw,0.94,
f_W_peak_m.71,215.00,W2C_0,2.30,0.00,2.00,317.00,C2S_2,483.20,13.82,102.00,993.77,5.00,1,0.00,32.90,0,tripinfo_f_W_peak_m.71,motorcycle,1.05,
f_N_peak_m.46,138.00,N2C_0,2.30,0.00,0.00,318.00,C2S_3,483.20,13.07,180.00,997.70,74.00,8,0.00,113.71,0,tripinfo_f_N_peak_m.46,motorcycle,1.10,
f_S_peak_m.79,238.00,S2C_0,4.60,0.00,1.00,318.00,C2N_3,483.20,14.70,80.00,995.40,0.00,0,0.00,16.59,0,tripinfo_f_S_peak_m.79,car,1.14,
f_N_peak_m.72,216.00,N2C_0,12.10,0.00,0.00,320.00,C2E_0,483.20,13.60,104.00,963.33,14.00,1,0.00,33.22,0,tripinfo_f_N_peak_m.72,bus,1.00,
f_N_peak_m.42,129.00,N2C_0,12.10,0.00,3.00,321.00,C2S_0,483.20,13.71,192.00,987.90,75.00,6,0.00,120.27,0,tripinfo_f_N_peak_m.42,bus,1.00,
f_S_peak_m.63,189.00,S2C_0,4.60,0.00,0.00,322.00,C2N_0,483.20,11.32,133.00,995.40,28.00,4,0.00,52.89,0,tripinfo_f_S_peak_m.63,car,0.90,
f_S_peak_m.66,198.00,S2C_0,3.10,0.00,0.00,322.00,C2N_1,483.20,13.03,124.00,996.90,17.00,2,0.00,47.48,0,tripinfo_f_S_peak_m.66,rickshaw,0.95,
f_S_peak_m.72,216.00,S2C_0,2.30,0.00,0.00,322.00,C2N_2,483.20,13.01,106.00,997.70,13.00,2,0.00,30.77,0,tripinfo_f_S_peak_m.72,motorcycle,0.96,
f_S_peak_m.70,210.00,S2C_0,3.10,0.00,0.00,323.00,C2N_1,483.20,13.41,113.00,996.90,13.00,1,0.00,41.63,0,tripinfo_f_S_peak_m.70,rickshaw,1.01,
f_N_peak_m.45,135.00,N2C_0,2.30,0.00,0.00,324.00,C2S_0,483.20,11.98,189.00,997.70,63.00,5,0.00,114.93,0,tripinfo_f_N_peak_m.45,motorcycle,0.97,
f_N_peak_m.49,147.00,N2C_0,4.60,0.00,0.00,325.00,C2S_2,483.20,12.61,178.00,995.40,60.00,6,0.00,103.26,0,tripinfo_f_N_peak_m.49,car,0.96,
f_S_peak_m.73,219.00,S2C_0,2.30,0.00,0.00,325.00,C2N_2,483.20,12.60,106.00,997.70,9.00,2,0.00,28.34,0,tripinfo_f_S_peak_m.73,motorcycle,0.93,
f_S_peak_m.74,222.00,S2C_0,4.60,0.00,0.00,327.00,C2N_0,483.20,11.67,105.00,995.40,11.00,1,0.00,26.79,0,tripinfo_f_S_peak_m.74,car,0.92,
f_N_peak_m.75,225.00,N2C_0,2.30,0.00,0.00,327.00,C2E_0,483.20,12.78,102.00,973.13,5.00,1,0.00,25.65,0,tripinfo_f_N_peak_m.75,motorcycle,0.93,
