timestep,lane_id,queueing_time,queueing_length,queueing_length_experimental
9060.00,N2C_1,85.00,459.36,364.09
9060.00,N2C_2,111.00,474.67,368.58
9060.00,N2C_3,109.00,472.38,366.15
9060.00,S2C_2,2.00,5.50,5.50
9060.00,S2C_3,6.00,34.65,34.65
9060.00,W2C_0,56.00,404.99,329.60
9060.00,W2C_1,60.00,386.43,355.74
9060.00,W2C_2,79.00,477.19,361.72
9060.00,W2C_3,105.00,467.87,371.81
9120.00,E2C_1,3.00,11.05,22.24
9120.00,E2C_2,27.00,18.22,30.62
9120.00,E2C_3,46.00,173.01,176.37
9120.00,N2C_0,64.00,365.79,361.29
9120.00,N2C_1,96.00,437.71,365.96
9120.00,N2C_2,120.00,477.54,360.76
9120.00,N2C_3,50.00,471.07,362.35
9120.00,S2C_0,15.00,23.71,23.71
9120.00,S2C_1,55.00,36.01,36.01
9120.00,S2C_2,52.00,34.91,38.21
9120.00,S2C_3,54.00,42.41,42.41
9120.00,W2C_0,35.00,227.57,227.57
9120.00,W2C_1,30.00,405.92,359.63
9120.00,W2C_2,65.00,468.10,366.28
9120.00,W2C_3,36.00,464.45,368.36
9180.00,:Center_11_0,0.00,0.00,8.85
9180.00,E2C_0,50.00,20.40,20.40
9180.00,E2C_1,61.00,51.21,51.21
9180.00,E2C_2,87.00,52.61,52.61
9180.00,E2C_3,104.00,223.44,223.44
9180.00,N2C_0,57.00,476.67,361.82
9180.00,N2C_1,86.00,476.24,362.26
9180.00,N2C_2,148.00,475.71,360.76
9180.00,N2C_3,39.00,473.91,366.31
9180.00,S2C_2,2.00,3.20,3.20
9180.00,S2C_3,21.00,61.05,61.05
9180.00,W2C_0,95.00,365.29,365.29
9180.00,W2C_1,64.00,480.46,352.41
9180.00,W2C_2,97.00,477.39,365.00
9180.00,W2C_3,96.00,455.78,365.45
9240.00,E2C_2,2.00,4.01,4.01
9240.00,E2C_3,44.00,191.54,226.78
9240.00,N2C_0,81.00,478.88,326.12
9240.00,N2C_1,61.00,476.02,363.36
9240.00,N2C_2,196.00,477.52,364.56
9240.00,N2C_3,59.00,467.71,364.37
9240.00,S2C_0,10.00,14.12,14.12
9240.00,S2C_1,53.00,31.35,31.35
9240.00,S2C_2,56.00,41.81,41.81
9240.00,S2C_3,64.00,69.51,69.51
9240.00,W2C_0,18.00,421.41,361.36
9240.00,W2C_1,29.00,470.34,363.58
9240.00,W2C_2,31.00,463.59,366.60
9240.00,W2C_3,67.00,473.14,362.21
9300.00,:Center_7_0,57.00,2.30,2.30
9300.00,E2C_0,47.00,32.31,32.31
9300.00,E2C_1,51.00,45.81,45.81
9300.00,E2C_2,47.00,36.14,39.51
9300.00,E2C_3,103.00,229.98,229.98
9300.00,N2C_0,141.00,476.97,176.43
9300.00,N2C_1,116.00,472.45,363.80
9300.00,N2C_2,75.00,476.01,361.99
9300.00,N2C_3,68.00,473.69,361.49
9300.00,S2C_3,0.00,0.00,3.40
9300.00,W2C_0,59.00,482.99,360.68
9300.00,W2C_1,57.00,437.61,358.86
9300.00,W2C_2,56.00,472.30,359.03
9300.00,W2C_3,57.00,456.50,362.70
9360.00,E2C_0,3.00,5.51,5.51
9360.00,E2C_2,1.00,5.54,5.54
9360.00,E2C_3,40.00,220.76,232.97
9360.00,N2C_0,201.00,255.97,255.97
9360.00,N2C_1,176.00,460.56,364.24
9360.00,N2C_2,98.00,471.29,361.26
9360.00,N2C_3,61.00,467.16,361.10
9360.00,S2C_0,54.00,29.11,29.11
9360.00,S2C_1,32.00,40.71,40.71
9360.00,S2C_2,20.00,36.62,41.10
9360.00,S2C_3,54.00,20.40,20.40
9360.00,W2C_0,21.00,482.77,300.69
9360.00,W2C_1,19.00,478.87,346.93
9360.00,W2C_2,53.00,476.01,368.04
9360.00,W2C_3,39.00,453.50,362.02
9420.00,E2C_0,27.00,10.00,10.00
9420.00,E2C_1,31.00,34.11,34.11
9420.00,E2C_2,46.00,29.91,29.91
9420.00,E2C_3,64.00,267.19,267.19
9420.00,N2C_0,35.00,351.10,354.67
9420.00,N2C_1,29.00,441.89,359.97
9420.00,N2C_2,113.00,469.72,363.16
9420.00,N2C_3,48.00,470.07,364.01
9420.00,S2C_0,0.00,0.00,5.54
9420.00,S2C_1,0.00,0.00,3.22
9420.00,S2C_2,2.00,4.00,4.00
9420.00,S2C_3,5.00,20.24,23.56
9420.00,W2C_0,46.00,415.29,363.59
9420.00,W2C_1,59.00,466.01,361.57
9420.00,W2C_2,113.00,471.53,361.22
9420.00,W2C_3,71.00,473.87,362.78
9480.00,:Center_11_0,56.00,2.30,2.30
9480.00,E2C_3,4.00,13.47,281.89
9480.00,N2C_0,73.00,472.20,365.15
9480.00,N2C_1,60.00,476.63,363.29
9480.00,N2C_2,106.00,471.46,361.93
9480.00,N2C_3,68.00,468.91,362.53
9480.00,S2C_0,31.00,29.91,29.91
9480.00,S2C_1,49.00,48.51,51.91
9480.00,S2C_2,45.00,43.71,43.71
9480.00,S2C_3,63.00,33.61,33.61
9480.00,W2C_0,106.00,467.78,193.32
9480.00,W2C_1,60.00,327.82,361.76
9480.00,W2C_2,81.00,437.81,361.42
9480.00,W2C_3,84.00,470.56,363.10
9540.00,E2C_0,42.00,24.31,24.31
9540.00,E2C_1,42.00,21.11,21.11
9540.00,E2C_2,35.00,21.50,21.50
9540.00,E2C_3,62.00,238.15,238.15
9540.00,N2C_0,62.00,478.38,52.14
9540.00,N2C_1,16.00,466.68,352.85
9540.00,N2C_2,75.00,476.48,362.00
9540.00,N2C_3,74.00,476.86,361.93
9540.00,S2C_3,34.00,49.35,49.35
9540.00,W2C_0,166.00,481.55,185.58
9540.00,W2C_1,118.00,385.31,364.84
9540.00,W2C_2,112.00,479.48,363.84
9540.00,W2C_3,107.00,468.95,364.08
9600.00,E2C_2,0.00,0.00,3.32
9600.00,E2C_3,38.00,225.45,235.87
9600.00,N2C_0,74.00,483.00,186.26
9600.00,N2C_1,64.00,481.07,362.19
9600.00,N2C_2,96.00,458.80,364.24
9600.00,N2C_3,62.00,472.51,364.14
9600.00,S2C_0,40.00,31.91,31.91
9600.00,S2C_1,43.00,36.51,36.51
9600.00,S2C_2,42.00,38.11,38.11
9600.00,S2C_3,59.00,71.51,71.51
9600.00,W2C_0,37.00,300.84,308.07
9600.00,W2C_1,35.00,441.10,364.17
9600.00,W2C_2,59.00,470.46,361.32
9600.00,W2C_3,82.00,474.79,364.15
9660.00,E2C_0,49.00,26.41,26.41
9660.00,E2C_1,51.00,32.91,32.91
9660.00,E2C_2,54.00,35.31,35.31
9660.00,E2C_3,88.00,242.44,242.44
9660.00,N2C_0,7.00,426.88,209.24
9660.00,N2C_1,10.00,394.00,368.99
9660.00,N2C_2,136.00,466.14,362.91
9660.00,N2C_3,31.00,465.80,362.13
9660.00,S2C_3,35.00,113.16,113.16
9660.00,W2C_0,59.00,422.67,365.41
9660.00,W2C_1,62.00,460.82,361.45
9660.00,W2C_2,77.00,477.69,360.00
9660.00,W2C_3,94.00,472.69,363.51
9720.00,:Center_15_0,5.00,12.71,9.41
9720.00,E2C_1,2.00,4.01,4.01
9720.00,E2C_2,9.00,19.09,19.09
9720.00,E2C_3,18.00,226.46,234.52
9720.00,N2C_0,67.00,471.27,232.24
9720.00,N2C_1,53.00,459.31,333.74
9720.00,N2C_2,196.00,447.39,362.53
9720.00,N2C_3,72.00,465.49,364.29
9720.00,S2C_1,47.00,52.41,52.41
9720.00,S2C_2,38.00,43.61,55.50
9720.00,S2C_3,61.00,140.32,140.32
9720.00,W2C_0,33.00,479.87,269.71
9720.00,W2C_1,26.00,431.10,368.14
9720.00,W2C_2,81.00,473.04,361.38
9720.00,W2C_3,25.00,457.83,362.28
9780.00,E2C_0,37.00,17.90,17.90
9780.00,E2C_1,55.00,43.91,43.91
9780.00,E2C_2,62.00,46.52,46.52
9780.00,E2C_3,65.00,258.46,258.46
9780.00,N2C_0,0.00,0.00,286.06
9780.00,N2C_1,50.00,443.34,362.82
9780.00,N2C_2,256.00,476.22,361.69
9780.00,N2C_3,74.00,471.04,363.40
9780.00,S2C_0,3.00,5.51,5.51
9780.00,S2C_1,0.00,0.00,3.28
9780.00,S2C_2,1.00,9.66,9.66
9780.00,S2C_3,36.00,135.69,135.69
9780.00,W2C_0,55.00,474.75,326.73
9780.00,W2C_1,59.00,465.27,360.78
9780.00,W2C_2,113.00,460.28,361.68
9780.00,W2C_3,72.00,464.80,363.18
9840.00,E2C_1,4.00,3.20,3.20
9840.00,E2C_2,1.00,3.25,3.25
9840.00,E2C_3,31.00,239.72,277.71
9840.00,N2C_0,53.00,394.43,98.53
9840.00,N2C_1,71.00,452.55,361.02
9840.00,N2C_2,113.00,450.29,369.75
9840.00,N2C_3,103.00,470.11,363.11
9840.00,S2C_0,23.00,19.50,19.50
9840.00,S2C_1,48.00,38.51,38.51
9840.00,S2C_2,61.00,45.37,45.37
9840.00,S2C_3,60.00,154.03,154.03
9840.00,W2C_0,32.00,437.21,362.55
9840.00,W2C_1,27.00,465.81,362.91
9840.00,W2C_2,80.00,472.75,361.54
9840.00,W2C_3,46.00,471.30,363.28
9900.00,E2C_1,53.00,50.81,50.81
9900.00,E2C_2,57.00,52.41,52.41
9900.00,E2C_3,61.00,269.13,284.23
9900.00,N2C_0,90.00,373.23,373.23
9900.00,N2C_1,118.00,462.58,358.63
9900.00,N2C_2,118.00,467.53,369.75
9900.00,N2C_3,56.00,478.37,364.67
9900.00,S2C_0,0.00,0.00,3.95
9900.00,S2C_1,1.00,3.41,3.41
9900.00,S2C_2,10.00,2.20,2.20
9900.00,S2C_3,2.00,6.56,56.36
9900.00,W2C_0,37.00,463.50,312.82
9900.00,W2C_1,44.00,483.07,364.50
9900.00,W2C_2,113.00,472.82,361.12
9900.00,W2C_3,61.00,472.92,365.62
9960.00,E2C_2,33.00,34.56,34.56
9960.00,E2C_3,44.00,234.88,262.25
9960.00,N2C_0,97.00,199.36,210.21
9960.00,N2C_1,170.00,432.71,358.57
9960.00,N2C_2,169.00,475.23,363.34
9960.00,N2C_3,61.00,474.66,363.93
9960.00,S2C_0,49.00,17.40,17.40
9960.00,S2C_1,42.00,41.11,44.56
9960.00,S2C_2,70.00,42.71,42.71
9960.00,S2C_3,61.00,50.01,50.01
9960.00,W2C_0,29.00,383.44,363.24
9960.00,W2C_1,5.00,416.18,363.96
9960.00,W2C_2,85.00,474.67,364.32
9960.00,W2C_3,71.00,459.32,364.75
10020.00,:Center_3_0,0.00,0.00,11.68
10020.00,:Center_15_0,56.00,2.30,2.30
10020.00,E2C_0,37.00,13.40,13.40
10020.00,E2C_1,54.00,54.11,54.11
10020.00,E2C_2,55.00,57.76,57.76
10020.00,E2C_3,48.00,228.25,276.09
10020.00,N2C_0,33.00,421.41,364.80
10020.00,N2C_1,13.00,465.10,361.31
10020.00,N2C_2,222.00,473.09,363.33
10020.00,N2C_3,58.00,471.85,361.98
10020.00,S2C_0,1.00,9.00,9.00
10020.00,S2C_1,60.00,83.22,83.22
10020.00,S2C_2,53.00,81.26,81.26
10020.00,S2C_3,8.00,3.87,3.87
10020.00,W2C_0,89.00,478.02,347.36
10020.00,W2C_1,62.00,439.46,364.70
10020.00,W2C_2,56.00,478.32,362.61
10020.00,W2C_3,131.00,476.15,364.21
10080.00,:Center_7_0,17.00,15.11,11.28
10080.00,E2C_0,1.00,5.56,12.66
10080.00,E2C_2,34.00,27.15,27.15
10080.00,E2C_3,16.00,278.12,281.47
10080.00,N2C_0,61.00,478.20,361.01
10080.00,N2C_1,60.00,475.00,364.48
10080.00,N2C_2,119.00,479.72,365.30
10080.00,N2C_3,67.00,469.21,360.56
10080.00,S2C_0,57.00,34.00,37.38
10080.00,S2C_1,120.00,120.42,120.42
10080.00,S2C_2,113.00,126.64,126.64
10080.00,S2C_3,42.00,10.28,10.28
10080.00,W2C_0,37.00,458.58,361.15
10080.00,W2C_1,12.00,476.95,355.67
10080.00,W2C_2,53.00,476.46,359.85
10080.00,W2C_3,83.00,475.47,360.70
10140.00,E2C_0,60.00,37.51,37.51
10140.00,E2C_1,56.00,52.71,52.71
10140.00,E2C_2,94.00,54.10,54.10
10140.00,E2C_3,53.00,284.31,284.31
10140.00,N2C_0,52.00,476.62,335.78
10140.00,N2C_1,60.00,475.30,359.35
10140.00,N2C_2,128.00,471.29,365.21
10140.00,N2C_3,29.00,471.14,362.23
10140.00,S2C_0,0.00,0.00,5.70
10140.00,S2C_1,5.00,20.00,27.12
10140.00,S2C_2,2.00,3.21,141.34
10140.00,S2C_3,45.00,16.81,23.90
10140.00,W2C_0,63.00,466.01,281.37
10140.00,W2C_1,58.00,480.44,359.78
10140.00,W2C_2,86.00,474.58,356.49
10140.00,W2C_3,97.00,474.09,366.04
10200.00,E2C_1,4.00,19.50,19.50
10200.00,E2C_2,12.00,18.12,22.85
10200.00,E2C_3,24.00,206.07,292.36
10200.00,N2C_0,28.00,422.95,278.54
10200.00,N2C_1,53.00,468.50,324.34
10200.00,N2C_2,89.00,464.58,351.13
10200.00,N2C_3,56.00,460.60,364.48
10200.00,S2C_0,50.00,40.11,40.11
10200.00,S2C_1,62.00,115.52,115.52
10200.00,S2C_2,60.00,112.72,112.72
10200.00,S2C_3,54.00,25.11,25.11
10200.00,W2C_0,10.00,148.15,148.15
10200.00,W2C_1,36.00,404.37,344.68
10200.00,W2C_2,41.00,471.52,360.17
10200.00,W2C_3,136.00,475.78,365.56
10260.00,E2C_0,50.00,22.40,37.96
10260.00,E2C_1,62.00,51.61,51.61
10260.00,E2C_2,72.00,50.13,50.13
10260.00,E2C_3,65.00,250.00,289.24
10260.00,N2C_0,15.00,478.19,247.40
10260.00,N2C_1,12.00,479.88,359.95
10260.00,N2C_2,130.00,472.01,364.53
10260.00,N2C_3,50.00,456.20,363.66
10260.00,S2C_1,0.00,0.00,4.13
10260.00,S2C_2,3.00,3.20,6.74
10260.00,S2C_3,38.00,26.15,30.77
10260.00,W2C_0,55.00,228.97,271.47
10260.00,W2C_1,57.00,452.39,365.82
10260.00,W2C_2,101.00,474.31,360.17
10260.00,W2C_3,49.00,473.61,362.61
10320.00,E2C_1,4.00,3.21,29.10
10320.00,E2C_2,30.00,24.44,24.44
10320.00,E2C_3,59.00,303.96,303.96
10320.00,N2C_0,61.00,175.04,175.04
10320.00,N2C_1,58.00,475.21,360.11
10320.00,N2C_2,85.00,472.01,360.25
10320.00,N2C_3,57.00,472.38,364.33
10320.00,S2C_0,35.00,27.21,27.21
10320.00,S2C_1,56.00,26.81,26.81
10320.00,S2C_2,59.00,25.61,25.61
10320.00,S2C_3,57.00,50.51,50.51
10320.00,W2C_0,27.00,483.05,361.02
10320.00,W2C_1,11.00,472.57,361.28
10320.00,W2C_2,62.00,477.58,356.34
10320.00,W2C_3,74.00,476.71,362.70
10380.00,:Center_7_0,57.00,3.10,3.10
10380.00,E2C_1,60.00,77.61,77.61
10380.00,E2C_2,58.00,70.89,70.89
10380.00,E2C_3,71.00,320.75,320.75
10380.00,N2C_0,24.00,324.01,344.23
10380.00,N2C_1,61.00,406.51,329.44
10380.00,N2C_2,60.00,469.62,361.96
10380.00,N2C_3,58.00,474.15,361.67
10380.00,W2C_0,59.00,478.18,364.67
10380.00,W2C_1,66.00,475.77,366.17
10380.00,W2C_2,86.00,473.70,363.29
10380.00,W2C_3,56.00,474.84,364.22
10440.00,:Center_7_0,0.00,0.00,11.58
10440.00,:Center_15_0,0.00,0.00,7.75
10440.00,E2C_3,85.00,359.48,359.48
10440.00,N2C_0,83.00,163.72,163.72
10440.00,N2C_1,119.00,476.29,365.21
10440.00,N2C_2,120.00,474.66,365.04
10440.00,N2C_3,104.00,473.40,361.59
10440.00,S2C_0,23.00,20.40,20.40
10440.00,S2C_1,51.00,24.31,24.31
10440.00,S2C_2,47.00,24.32,24.32
10440.00,S2C_3,39.00,24.20,27.89
10440.00,W2C_0,44.00,408.20,298.80
10440.00,W2C_1,27.00,460.52,315.80
10440.00,W2C_2,52.00,470.81,362.22
10440.00,W2C_3,91.00,470.75,364.20
10500.00,E2C_0,33.00,39.21,39.21
10500.00,E2C_1,38.00,24.31,27.52
10500.00,E2C_2,58.00,28.66,35.76
10500.00,E2C_3,112.00,372.62,361.61
10500.00,N2C_0,32.00,394.21,246.89
10500.00,N2C_1,100.00,397.45,344.77
10500.00,N2C_2,154.00,477.12,361.06
10500.00,N2C_3,127.00,476.08,363.56
10500.00,S2C_3,42.00,47.88,47.88
10500.00,W2C_0,57.00,395.62,332.73
10500.00,W2C_1,51.00,409.18,363.62
10500.00,W2C_2,106.00,477.07,362.52
10500.00,W2C_3,106.00,472.76,365.48
10560.00,E2C_1,2.00,4.01,4.01
10560.00,E2C_2,23.00,243.86,243.86
10560.00,E2C_3,25.00,200.05,345.87
10560.00,N2C_0,54.00,474.68,350.06
10560.00,N2C_1,56.00,426.83,365.11
10560.00,N2C_2,174.00,474.99,362.71
10560.00,N2C_3,150.00,475.22,364.31
10560.00,S2C_0,55.00,37.41,37.41
10560.00,S2C_1,39.00,15.70,15.70
10560.00,S2C_2,28.00,13.20,13.20
10560.00,S2C_3,52.00,87.42,87.42
10560.00,W2C_0,30.00,480.75,217.47
10560.00,W2C_1,35.00,472.33,356.36
10560.00,W2C_2,55.00,469.86,362.49
10560.00,W2C_3,88.00,468.93,364.26
10620.00,:Center_11_0,0.00,0.00,5.53
10620.00,E2C_0,36.00,19.81,19.81
10620.00,E2C_1,59.00,60.31,60.31
10620.00,E2C_2,59.00,81.67,81.67
10620.00,E2C_3,70.00,266.60,347.43
10620.00,N2C_0,40.00,442.18,361.95
10620.00,N2C_1,36.00,455.11,364.11
10620.00,N2C_2,83.00,473.56,363.00
10620.00,N2C_3,127.00,472.74,364.31
10620.00,S2C_3,9.00,13.13,93.93
10620.00,W2C_0,42.00,472.19,294.29
10620.00,W2C_1,58.00,475.56,362.71
10620.00,W2C_2,66.00,469.17,362.43
10620.00,W2C_3,64.00,473.19,362.47
10680.00,E2C_2,20.00,69.73,69.73
10680.00,E2C_3,49.00,347.12,347.12
10680.00,N2C_0,61.00,479.45,360.94
10680.00,N2C_1,56.00,471.62,363.51
10680.00,N2C_2,107.00,471.67,359.03
10680.00,N2C_3,131.00,477.13,364.49
10680.00,S2C_0,17.00,6.40,6.40
10680.00,S2C_1,50.00,33.81,33.81
10680.00,S2C_2,46.00,36.64,36.64
10680.00,S2C_3,66.00,87.48,87.48
10680.00,W2C_0,18.00,382.55,355.62
10680.00,W2C_1,51.00,458.77,361.75
10680.00,W2C_2,106.00,476.83,362.09
10680.00,W2C_3,43.00,475.03,363.37
10740.00,:Center_3_0,0.00,0.00,12.01
10740.00,E2C_0,42.00,22.70,22.70
10740.00,E2C_1,52.00,49.41,49.41
10740.00,E2C_2,72.00,48.17,48.17
10740.00,E2C_3,59.00,376.50,362.91
10740.00,N2C_0,16.00,477.95,231.55
10740.00,N2C_1,13.00,454.57,361.24
10740.00,N2C_2,79.00,478.51,364.36
10740.00,N2C_3,69.00,469.29,366.56
10740.00,S2C_0,3.00,5.50,5.50
10740.00,S2C_1,3.00,3.21,3.21
10740.00,S2C_3,34.00,87.16,87.16
10740.00,W2C_0,50.00,462.86,306.90
10740.00,W2C_1,84.00,474.95,361.35
10740.00,W2C_2,116.00,472.29,363.32
10740.00,W2C_3,101.00,473.23,362.87
10800.00,E2C_2,27.00,44.53,49.12
10800.00,E2C_3,16.00,259.18,361.74
10800.00,N2C_0,20.00,320.95,320.95
10800.00,N2C_1,58.00,468.29,339.30
10800.00,N2C_2,88.00,457.79,352.26
10800.00,N2C_3,59.00,469.34,364.06
10800.00,S2C_0,51.00,22.81,27.42
10800.00,S2C_1,52.00,24.40,24.40
10800.00,S2C_2,45.00,27.71,27.71
10800.00,S2C_3,63.00,108.52,108.52
10800.00,W2C_0,19.00,479.47,361.03
10800.00,W2C_1,26.00,472.46,360.65
10800.00,W2C_2,176.00,473.82,363.28
10800.00,W2C_3,48.00,456.23,361.93
10860.00,E2C_0,49.00,23.01,23.01
10860.00,E2C_1,38.00,42.81,47.38
10860.00,E2C_2,87.00,57.48,57.48
10860.00,E2C_3,58.00,313.13,363.69
10860.00,N2C_0,4.00,339.76,339.76
10860.00,N2C_1,10.00,472.08,366.62
10860.00,N2C_2,65.00,457.36,362.27
10860.00,N2C_3,30.00,466.78,363.26
10860.00,S2C_2,2.00,5.50,5.50
10860.00,S2C_3,30.00,127.67,127.67
10860.00,W2C_0,52.00,471.14,352.48
10860.00,W2C_1,86.00,448.19,362.65
10860.00,W2C_2,236.00,467.75,363.01
10860.00,W2C_3,108.00,464.87,363.14
10920.00,E2C_2,1.00,48.71,48.71
10920.00,E2C_3,22.00,208.85,358.51
10920.00,N2C_0,24.00,393.96,95.73
10920.00,N2C_1,68.00,465.13,361.51
10920.00,N2C_2,80.00,476.91,364.84
10920.00,N2C_3,66.00,475.81,361.52
10920.00,S2C_1,36.00,21.20,21.20
10920.00,S2C_2,43.00,25.91,25.91
10920.00,S2C_3,64.00,117.25,117.25
10920.00,W2C_0,100.00,462.90,155.20
10920.00,W2C_1,146.00,465.20,361.74
10920.00,W2C_2,30.00,466.12,361.68
10920.00,W2C_3,81.00,463.09,362.46
10980.00,E2C_0,0.00,0.00,3.12
10980.00,E2C_1,49.00,72.82,72.82
10980.00,E2C_2,57.00,67.84,67.84
10980.00,E2C_3,63.00,223.81,315.67
10980.00,N2C_0,15.00,381.47,361.61
10980.00,N2C_1,17.00,339.97,354.64
10980.00,N2C_2,69.00,471.55,360.35
10980.00,N2C_3,42.00,468.77,362.24
10980.00,S2C_1,1.00,3.25,3.25
10980.00,S2C_3,46.00,115.17,115.17
10980.00,W2C_0,38.00,422.94,344.41
10980.00,W2C_1,55.00,476.55,364.55
10980.00,W2C_2,84.00,477.87,364.69
10980.00,W2C_3,103.00,468.78,362.29
11040.00,E2C_0,0.00,0.00,3.91
11040.00,E2C_1,4.00,10.21,10.21
11040.00,E2C_2,4.00,29.83,29.83
11040.00,E2C_3,47.00,305.05,305.05
11040.00,N2C_0,25.00,447.20,192.78
11040.00,N2C_1,61.00,392.09,361.41
11040.00,N2C_2,86.00,477.50,360.70
11040.00,N2C_3,63.00,451.28,360.85
11040.00,S2C_1,31.00,18.70,18.70
11040.00,S2C_2,5.00,20.00,20.00
11040.00,S2C_3,105.00,138.77,138.77
11040.00,W2C_0,47.00,412.93,373.97
11040.00,W2C_1,19.00,475.57,354.92
11040.00,W2C_2,93.00,478.52,363.41
11040.00,W2C_3,37.00,471.34,364.21
11100.00,:Center_3_0,50.00,12.50,0.00
11100.00,E2C_0,34.00,24.40,24.40
11100.00,E2C_1,62.00,40.41,40.41
11100.00,E2C_2,60.00,41.05,41.05
11100.00,E2C_3,59.00,208.67,303.42
11100.00,N2C_0,10.00,315.13,315.13
11100.00,N2C_1,9.00,426.72,361.32
11100.00,N2C_2,83.00,469.80,363.43
11100.00,N2C_3,45.00,472.05,363.54
11100.00,S2C_2,27.00,12.40,12.40
11100.00,S2C_3,49.00,132.97,132.97
11100.00,W2C_0,45.00,474.39,361.19
11100.00,W2C_1,79.00,448.77,361.74
11100.00,W2C_2,118.00,478.39,363.40
11100.00,W2C_3,58.00,456.48,364.20
11160.00,E2C_3,2.00,13.90,302.87
11160.00,N2C_0,61.00,481.03,353.50
11160.00,N2C_1,54.00,394.89,363.10
11160.00,N2C_2,110.00,477.64,360.63
11160.00,N2C_3,57.00,452.41,363.00
11160.00,S2C_1,37.00,19.81,19.81
11160.00,S2C_2,87.00,15.60,15.60
11160.00,S2C_3,108.00,147.67,147.67
11160.00,W2C_0,104.00,477.81,364.12
11160.00,W2C_1,76.00,477.91,363.83
11160.00,W2C_2,52.00,472.77,363.18
11160.00,W2C_3,48.00,465.15,363.37
11220.00,E2C_0,15.00,10.20,10.20
11220.00,E2C_1,32.00,19.61,19.61
11220.00,E2C_2,51.00,26.91,26.91
11220.00,E2C_3,54.00,205.73,217.61
11220.00,N2C_0,57.00,478.06,303.20
11220.00,N2C_1,31.00,480.26,360.93
11220.00,N2C_2,109.00,475.27,360.32
11220.00,N2C_3,34.00,472.16,361.76
11220.00,S2C_0,2.00,3.23,3.23
11220.00,S2C_3,3.00,13.00,142.75
11220.00,W2C_0,45.00,479.48,240.73
11220.00,W2C_1,164.00,475.80,365.07
11220.00,W2C_2,81.00,477.20,361.70
11220.00,W2C_3,58.00,465.92,363.51
11280.00,E2C_2,55.00,21.13,21.13
11280.00,E2C_3,48.00,179.26,227.24
11280.00,N2C_0,101.00,191.39,191.39
11280.00,N2C_1,91.00,479.14,362.00
11280.00,N2C_2,93.00,470.44,373.11
11280.00,N2C_3,64.00,468.87,365.99
11280.00,S2C_0,44.00,21.20,21.20
11280.00,S2C_1,34.00,10.90,10.90
11280.00,S2C_2,30.00,11.90,11.90
11280.00,S2C_3,59.00,112.02,115.49
11280.00,W2C_0,45.00,478.05,293.64
11280.00,W2C_1,25.00,477.35,362.09
11280.00,W2C_2,53.00,470.08,364.23
11280.00,W2C_3,42.00,458.64,364.71
11340.00,E2C_0,26.00,9.68,9.68
11340.00,E2C_1,33.00,23.00,23.00
11340.00,E2C_2,115.00,21.13,21.13
11340.00,E2C_3,111.00,238.37,238.37
11340.00,N2C_0,124.00,424.08,312.01
11340.00,N2C_1,40.00,477.69,361.03
11340.00,N2C_2,125.00,463.22,361.86
11340.00,N2C_3,86.00,476.89,362.67
11340.00,S2C_0,0.00,0.00,5.65
11340.00,S2C_3,5.00,30.52,44.82
11340.00,W2C_0,58.00,389.67,361.99
11340.00,W2C_1,60.00,467.08,365.55
11340.00,W2C_2,65.00,461.40,358.03
11340.00,W2C_3,89.00,462.62,363.40
11400.00,E2C_0,6.00,3.20,3.20
11400.00,E2C_2,34.00,47.85,47.85
11400.00,E2C_3,45.00,202.46,205.74
11400.00,N2C_0,42.00,404.13,364.42
11400.00,N2C_1,56.00,447.50,363.77
11400.00,N2C_2,185.00,460.90,361.85
11400.00,N2C_3,70.00,473.66,360.19
11400.00,S2C_0,18.00,10.00,10.00
11400.00,S2C_1,25.00,14.20,14.20
11400.00,S2C_2,36.00,14.20,14.20
11400.00,S2C_3,64.00,58.01,58.01
11400.00,W2C_0,31.00,468.11,220.35
11400.00,W2C_1,41.00,456.78,339.34
11400.00,W2C_2,71.00,473.71,364.89
11400.00,W2C_3,51.00,468.85,362.46
11460.00,E2C_0,35.00,19.81,19.81
11460.00,E2C_1,21.00,14.70,14.70
11460.00,E2C_2,54.00,31.84,31.84
11460.00,E2C_3,54.00,205.67,205.67
11460.00,N2C_0,62.00,480.96,362.19
11460.00,N2C_1,45.00,475.32,363.88
11460.00,N2C_2,83.00,469.87,364.52
11460.00,N2C_3,35.00,471.49,361.66
11460.00,W2C_0,40.00,425.51,136.31
11460.00,W2C_1,80.00,455.82,357.20
11460.00,W2C_2,81.00,458.65,363.99
11460.00,W2C_3,63.00,457.73,363.23
11520.00,E2C_2,34.00,26.12,26.12
11520.00,E2C_3,34.00,195.20,218.59
11520.00,N2C_0,86.00,478.04,359.78
11520.00,N2C_1,58.00,474.00,363.39
11520.00,N2C_2,71.00,470.22,362.58
11520.00,N2C_3,61.00,466.55,361.35
11520.00,S2C_1,11.00,6.40,6.40
11520.00,S2C_2,6.00,7.20,7.20
11520.00,S2C_3,43.00,21.11,28.18
11520.00,W2C_0,16.00,398.71,276.40
11520.00,W2C_1,7.00,445.49,325.69
11520.00,W2C_2,41.00,474.27,362.86
11520.00,W2C_3,53.00,460.55,361.04
11580.00,E2C_0,38.00,10.20,10.20
11580.00,E2C_1,25.00,27.40,27.40
11580.00,E2C_2,56.00,26.00,26.00
11580.00,E2C_3,53.00,198.89,224.78
11580.00,N2C_0,46.00,298.32,302.96
11580.00,N2C_1,60.00,475.47,350.93
